N,P,K,temperature,humidity,ph,rainfall,label
27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple
1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple
29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple
30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple
33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple
7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple
32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple
37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
2,120,203,23.12652652,94.71203306,5.8934929989999985,108.62118329999998,apple
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple
23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple
21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple
31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple
29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple
40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple
17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple
3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,apple
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple
29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple
30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple
38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,apple
28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,apple
35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,apple
12,129,205,22.36238282,91.15761594,6.119432215,118.68327250000002,apple
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple
31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,apple
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple
29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple
33,138,198,22.29423493,90.69033986,6.222390797999999,122.7418744,apple
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple
31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,apple
36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,apple
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple
22,30,12,15.78144173,92.51077745,6.3540067439999985,119.035002,orange
37,6,13,26.03097313,91.50819306,7.511755067999999,101.2847738,orange
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange
7,16,9,18.87957654,92.04304496,7.813916602999999,114.6659511,orange
20,7,9,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange
5,23,15,25.66901098,92.04670813,7.408939392000001,112.5424199,orange
0,18,14,29.77149434,92.00719952,7.207991261,114.41617859999998,orange
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange
13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,orange
21,17,15,23.98289638,91.5473145,7.455991072000001,118.4901697,orange
33,12,8,25.26052689,90.31153735,6.822282114,117.36952959999998,orange
6,9,12,31.08368929,90.14362642,7.028746406000002,109.6894658,orange
19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,orange
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange
9,11,8,24.85903405,94.39000473,6.559236744,111.78037340000002,orange
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,orange
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange
13,5,8,23.85340379,90.10522549,7.474710503,103.923226,orange
16,8,9,24.60297538,91.28408653,7.601189842999999,111.2948115,orange
4,13,6,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange
8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,orange
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,orange
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,orange
21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,orange
11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,orange
9,8,15,14.34320488,94.35734702,7.994465371,110.22231229999998,orange
5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange
29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,orange
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,orange
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange
5,25,6,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange
6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577,orange
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange
24,27,9,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange
15,9,11,11.54785707,94.14861001,7.907956251,108.82891709999998,orange
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,orange
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange
14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998,orange
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange
19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,orange
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange
25,21,11,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange
37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange
19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,orange
28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange
20,23,11,31.852069399999994,90.12220323,6.407715561,109.9455062,orange
18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange
6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange
61,68,50,35.21462816,91.49725058,6.7932454170000005,243.0745066,papaya
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya
39,65,53,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,papaya
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,papaya
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya
69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya
56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya
54,65,47,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,papaya
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,papaya
47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya
36,59,46,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya
34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya
50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,papaya
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya
59,62,52,43.67549305,93.10887229,6.6086676839999985,103.8235658,papaya
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya
34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya
68,69,52,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya
